date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-10-24,81.2505,82.2034,80.7033,81.1278,5096454,5096454,-0.320773,-0.394,81.192,"Oct 24, 16",-0.028204747347944058
2016-10-25,81.0052,82.6939,79.1371,79.7032,11639239,11639239,-1.4246,-1.756,80.5562,"Oct 25, 16",-0.045269422057823
2016-10-26,79.0711,79.6183,78.1937,79.373,6582085,6582085,-0.330211,-0.414,79.1164,"Oct 26, 16",-0.049224746772972436
2016-10-27,79.5145,79.5749,78.0333,78.3163,5003224,5003224,-1.0567,-1.331,78.4765,"Oct 27, 16",-0.06188250457581478
2016-10-28,78.6088,79.4107,78.3069,79.1371,4974567,4974567,0.820807,1.048,78.947,"Oct 28, 16",-0.05205049207976765
2016-10-31,79.4296,79.6041,78.6937,78.7409,4679376,4679376,-0.396252,-0.501,78.9098,"Oct 31, 16",-0.05679640259503802
2016-11-01,78.7503,78.9201,77.0332,77.5898,5139628,5139628,-1.151,-1.462,77.7695,"Nov 1, 16",-0.07058493766350754
2016-11-02,77.5049,77.5049,75.7878,76.5237,5228562,5228562,-1.0661,-1.374,76.6004,"Nov 2, 16",-0.08335529405000328
2016-11-03,77.0238,77.0521,76.1181,76.6747,3859001,3859001,0.150952,0.197,76.4858,"Nov 3, 16",-0.0815465295679089
2016-11-04,76.7407,78.2125,76.0331,77.6559,5745833,5745833,0.981194,1.28,77.5441,"Nov 4, 16",-0.06979315400611381
2016-11-07,79.005,79.4013,78.2786,79.0145,3786427,3786427,1.3586,1.749,78.8288,"Nov 7, 16",-0.05351906509635564
2016-11-08,79.0333,80.1938,78.3635,79.8919,3407727,3407727,0.877414,1.11,79.6035,"Nov 8, 16",-0.043009065383841284
2016-11-09,84.7035,87.9301,84.3073,86.0432,19281888,19281888,6.1513,7.7,85.7141,"Nov 9, 16",0.03067472904468487
2016-11-10,86.8357,89.5812,86.647,88.166,14174371,14174371,2.1228,2.467,88.3859,"Nov 10, 16",0.05610284323402296
2016-11-11,88.1094,89.0057,86.6282,87.7509,7369906,7369906,-0.41512,-0.471,87.426,"Nov 11, 16",0.0511305376941727
2016-11-14,87.9773,90.1001,87.7603,88.8453,7552789,7552789,1.0944,1.247,88.9089,"Nov 14, 16",0.06423988768890204
2016-11-15,88.1754,89.1189,87.4018,89.1,4645386,4645386,0.254732,0.287,88.4264,"Nov 15, 16",0.06729083016300437
2016-11-16,88.4679,89.0622,87.5858,88.0716,3297156,3297156,-1.0284,-1.154,88.1892,"Nov 16, 16",0.054972065968395795
2016-11-17,88.2132,88.2132,87.1754,87.5339,3942223,3942223,-0.537769,-0.611,87.6558,"Nov 17, 16",0.04853118741195754
2016-11-18,87.7509,88.1188,86.7036,87.1188,4715937,4715937,-0.415121,-0.474,87.0607,"Nov 18, 16",0.04355888187210711
2016-11-21,87.8641,88.5434,87.5339,87.6471,3783223,3783223,0.528337,0.606,87.8917,"Nov 21, 16",0.049887161844891816
2016-11-22,88.1188,88.4113,87.5527,88.3264,3172772,3172772,0.679288,0.775,87.9933,"Nov 22, 16",0.05802420629977107
2016-11-23,89.4491,90.9681,88.8925,90.7416,6571098,6571098,2.4152,2.734,90.3325,"Nov 23, 16",0.08695485515509864
2016-11-25,90.5341,90.9869,89.8265,90.3926,2006880,2006880,-0.349078,-0.385,90.278,"Nov 25, 16",0.08277433327264194
2016-11-28,90.1095,90.4397,89.1283,89.534,4916004,4916004,-0.858546,-0.95,89.6141,"Nov 28, 16",0.07248953072743486
2016-11-29,88.6849,89.2227,88.3358,88.7226,3806021,3806021,-0.811372,-0.906,88.834,"Nov 29, 16",0.06277011681504127
2016-11-30,90.3359,90.4727,89.0151,90.1567,4641863,4641863,1.4341,1.616,90.0679,"Nov 30, 16",0.07994858796584672
2016-12-01,90.5718,91.8832,88.7321,90.7982,9361618,9361618,0.641549,0.712,90.7405,"Dec 1, 16",0.0876328423715657
2016-12-02,89.968,90.7133,89.5623,89.7604,5038257,5038257,-1.0378,-1.143,90.0116,"Dec 2, 16",0.07520147959330357
2016-12-05,90.4492,90.5624,88.8264,89.1095,4980335,4980335,-0.650983,-0.725,89.5575,"Dec 5, 16",0.06740462660393087
2016-12-06,88.7792,89.9208,88.7509,89.8359,3663143,3663143,0.726461,0.815,89.4966,"Dec 6, 16",0.07610586183435068
2016-12-07,89.8642,91.8266,89.5623,91.8266,4901054,4901054,1.9907,2.216,91.0197,"Dec 7, 16",0.09995160656617444
2016-12-08,91.7606,91.8926,90.6945,90.8265,3861626,3861626,-1.0001,-1.089,91.1065,"Dec 8, 16",0.08797183597979931
2016-12-09,90.7888,90.8548,89.8076,90.1284,6550220,6550220,-0.69816,-0.769,90.1893,"Dec 9, 16",0.07960959435761311
2016-12-12,90.5812,91.1851,89.5434,89.7038,3596951,3596951,-0.424555,-0.471,90.1106,"Dec 12, 16",0.07452349237683635
2016-12-13,90.3265,91.0435,89.7982,90.5907,3803344,3803344,0.886848,0.989,90.4876,"Dec 13, 16",0.08514728853027705
2016-12-14,90.3548,90.5718,88.3169,88.4396,5647437,5647437,-2.1511,-2.375,89.2188,"Dec 14, 16",0.05938018073270534
2016-12-15,88.4962,89.3736,87.7886,89.1849,4200139,4200139,0.745331,0.843,88.8914,"Dec 15, 16",0.0683078109877052
2016-12-16,89.0151,89.1378,87.298,87.3452,7872713,7872713,-1.8397,-2.063,88.1606,"Dec 16, 16",0.04627083073797599
2016-12-19,86.7319,87.5339,85.8545,87.4678,3856324,3856324,0.12265,0.14,86.9219,"Dec 19, 16",0.04773940375456382
2016-12-20,88.3452,89.468,88.0245,89.0057,4302415,4302415,1.5378,1.758,88.9213,"Dec 20, 16",0.06616125075465015
2016-12-21,88.9302,88.9679,88.383,88.5151,2829309,2829309,-0.490596,-0.551,88.5997,"Dec 21, 16",0.06028456297375262
2016-12-22,88.4773,89.1095,88.4207,88.7981,2534883,2534883,0.283038,0.32,88.7822,"Dec 22, 16",0.06367449905608855
2016-12-23,88.4868,89.0623,88.3452,88.9868,1545895,1545895,0.18869,0.212,88.857,"Dec 23, 16",0.0659348557300701
2016-12-27,89.0057,89.4397,88.7792,89.2038,1735397,1735397,0.216996,0.244,89.1088,"Dec 27, 16",0.06853420601228526
2016-12-28,89.251,89.534,87.5716,87.883,2700257,2700257,-1.3208,-1.481,88.3353,"Dec 28, 16",0.05271290715168703
2016-12-29,88.0056,88.5434,87.7414,88.015,2387183,2387183,0.132085,0.15,87.9932,"Dec 29, 16",0.05429407875192858
2016-12-30,87.7792,87.9773,87.1093,87.4961,3471158,3471158,-0.518902,-0.59,87.4809,"Dec 30, 16",0.04807839736279743
2017-01-03,88.6849,89.8076,87.9773,88.6755,5054885,5054885,1.1793,1.348,88.7814,"Jan 3, 17",0.06220592603950056
2017-01-04,89.1189,89.1566,88.1471,88.2792,3772050,3772050,-0.396251,-0.447,88.429,"Jan 4, 17",0.0574588176669574
2017-01-05,87.9113,89.1189,87.1942,87.7414,4698750,4698750,-0.537769,-0.609,88.075,"Jan 5, 17",0.0510167412532462
2017-01-06,88.166,88.3075,87.1848,87.7792,4023073,4023073,0.037737,0.043,87.8807,"Jan 6, 17",0.051469531302406314
2017-01-09,87.6754,88.2037,86.9867,87.1471,3095018,3095018,-0.632115,-0.72,87.4386,"Jan 9, 17",0.04389787548034072
2017-01-10,87.7226,89.1,87.5244,88.5245,3980193,3980193,1.3774,1.581,88.5445,"Jan 10, 17",0.060397161557406175
2017-01-11,89.1283,89.3925,88.1094,89.2981,3720504,3720504,0.773634,0.874,88.874,"Jan 11, 17",0.06966378542063964
2017-01-12,89.034,89.034,87.5339,88.6755,3102819,3102819,-0.622682,-0.697,88.3176,"Jan 12, 17",0.06220592603950056
2017-01-13,88.7509,89.2746,88.383,89.1378,2609480,2609480,0.462295,0.521,88.9688,"Jan 13, 17",0.06774362021216448
2017-01-17,88.9113,88.9584,87.949,88.2792,5040301,5040301,-0.858546,-0.963,88.3825,"Jan 17, 17",0.0574588176669574
2017-01-18,88.2697,88.869,88.0224,88.7834,3425712,3425712,0.504169,0.571,88.6028,"Jan 18, 17",0.0634984140369707
2017-01-19,89.0212,89.4017,88.4314,88.8309,3540068,3540068,0.047565,0.054,88.9331,"Jan 19, 17",0.06406739624160304
2017-01-20,89.4303,90.372,89.0593,89.9725,5045228,5045228,1.1415,1.285,89.8341,"Jan 20, 17",0.07774213486914605
2017-01-23,89.9915,90.1247,89.0022,89.8583,3254899,3254899,-0.114154,-0.127,89.516,"Jan 23, 17",0.07637418186348262
2017-01-24,90.391,92.0177,90.1818,91.5516,5768201,5768201,1.6933,1.884,91.3746,"Jan 24, 17",0.09665749906567127
2017-01-25,93.0546,93.7871,92.579,93.3686,7557915,7557915,1.817,1.985,93.2852,"Jan 25, 17",0.11842256571445002
2017-01-26,93.654,94.1581,91.3411,92.4839,9097281,9097281,-0.884693,-0.948,92.749,"Jan 26, 17",0.10782512242101337
2017-01-27,92.931,94.6148,92.7502,94.1676,6370328,6370328,1.6838,1.821,93.9106,"Jan 27, 17",0.12799344532500256
2017-01-30,93.6064,93.7871,91.8655,92.0748,5221787,5221787,-2.0928,-2.222,92.4265,"Jan 30, 17",0.10292468831753757
2017-01-31,91.8846,91.9226,89.982,90.9999,5724663,5724663,-1.075,-1.167,90.8785,"Jan 31, 17",0.09004892049102564
2017-02-01,91.1426,91.818,89.8013,90.4767,3582499,3582499,-0.523207,-0.575,90.4323,"Feb 1, 17",0.08378173123915934
2017-02-02,90.1532,90.4957,88.9451,89.2019,3807479,3807479,-1.2747,-1.409,89.5042,"Feb 2, 17",0.0685114467240999
2017-02-03,89.7251,89.8479,88.2887,88.7358,4677910,4677910,-0.46613,-0.523,88.7947,"Feb 3, 17",0.06292823397506539
2017-02-06,88.2887,88.5836,87.9272,88.3458,4621278,4621278,-0.390026,-0.44,88.2727,"Feb 6, 17",0.05825659061071554
2017-02-07,89.7251,90.2987,88.4885,88.7644,4995605,4995605,0.418565,0.474,89.1537,"Feb 7, 17",0.06327082115511769
2017-02-08,88.4695,88.4695,87.6228,88.3838,4083514,4083514,-0.380514,-0.429,88.1726,"Feb 8, 17",0.05871177637442138
2017-02-09,88.5265,89.592,88.1746,89.3827,3994308,3994308,0.998849,1.13,89.1136,"Feb 9, 17",0.07067717267352162
2017-02-10,90.2484,91.9131,89.8964,91.6182,5600224,5600224,2.2355,2.501,91.138,"Feb 10, 17",0.09745527200942958
2017-02-13,92.931,94.22,92.4268,93.7015,6995085,6995085,2.0833,2.274,93.7101,"Feb 13, 17",0.12241023257596809
2017-02-14,93.5017,93.9298,92.5219,93.3115,4342641,4342641,-0.390026,-0.416,93.0561,"Feb 14, 17",0.11773858921161823
2017-02-15,93.3305,94.1962,93.2259,94.1962,4325979,4325979,0.884693,0.948,93.7481,"Feb 15, 17",0.12833603250505504
2017-02-16,94.2247,94.2437,93.0356,93.4732,3062422,3062422,-0.722975,-0.768,93.4043,"Feb 16, 17",0.11967552442191418
2017-02-17,93.2925,94.1296,92.7883,94.0345,3631547,3631547,0.561258,0.6,93.6981,"Feb 17, 17",0.1263990972947591
2017-02-21,94.0535,94.3674,93.1498,93.321,3916568,3916568,-0.713463,-0.759,93.5971,"Feb 21, 17",0.11785238565254473
2017-02-22,93.2639,93.9203,92.8644,93.4161,3031129,3031129,0.095126,0.102,93.3813,"Feb 22, 17",0.11899154791908237
2017-02-23,93.6444,93.7015,90.4862,90.8952,6024786,6024786,-2.5209,-2.699,91.436,"Feb 23, 17",0.08879476392628871
2017-02-24,90.2388,90.8477,88.9451,90.8286,5018244,5018244,-0.066589,-0.073,90.1271,"Feb 24, 17",0.0879969909825304
2017-02-27,90.8286,92.7693,90.4814,92.6932,5444968,5444968,1.8645,2.053,92.2705,"Feb 27, 17",0.11033223769321446
2017-02-28,92.5029,92.8454,91.7419,91.9512,3951691,3951691,-0.742,-0.8,92.1598,"Feb 28, 17",0.10144413672822059
2017-03-01,93.4161,94.1486,92.6836,93.7776,5564894,5564894,1.8265,1.986,93.6113,"Mar 1, 17",0.12332180196065289
2017-03-02,93.692,93.9203,88.3172,89.7632,23059151,23059151,-4.0144,-4.281,90.0099,"Mar 2, 17",0.07523501959694498
2017-03-03,89.7632,91.2282,89.6205,90.4862,8178213,8178213,0.722978,0.805,90.2893,"Mar 3, 17",0.08389552768008585
2017-03-06,89.7251,91.2662,89.5159,90.9999,4706107,4706107,0.513694,0.568,90.6575,"Mar 6, 17",0.09004892049102564
2017-03-07,90.9904,91.5421,90.1437,91.2567,4683089,4683089,0.256847,0.282,90.8716,"Mar 7, 17",0.09312501796785906
2017-03-08,89.5159,90.8286,88.3363,88.6882,9370375,9370375,-2.5685,-2.815,89.5701,"Mar 8, 17",0.0623580539131601
2017-03-09,87.9462,88.6787,86.0056,86.9379,9260934,9260934,-1.7504,-1.974,87.0834,"Mar 9, 17",0.0413919580654126
2017-03-10,87.4135,88.5646,86.3861,87.8131,7168974,7168974,0.875182,1.007,87.4788,"Mar 10, 17",0.05187560491792291
2017-03-13,88.7834,88.9736,87.7655,88.127,4376144,4376144,0.313923,0.357,88.2475,"Mar 13, 17",0.055635678897587956
2017-03-14,86.7762,87.5182,86.2054,87.385,5781058,5781058,-0.742001,-0.842,86.987,"Mar 14, 17",0.04674757793259426
2017-03-15,87.8701,89.221,87.5752,88.8119,6434599,6434599,1.4269,1.633,88.4259,"Mar 15, 17",0.06383980335975004
2017-03-16,89.3922,89.5064,88.1279,88.3268,3717911,3717911,-0.485155,-0.546,88.5126,"Mar 16, 17",0.0580289977288627
2017-03-17,88.4599,88.7739,88.1365,88.3838,7141421,7141421,0.057076,0.065,88.4662,"Mar 17, 17",0.05871177637442138
2017-03-20,88.5931,90.8286,88.3648,90.7525,6516200,6516200,2.3687,2.68,90.2748,"Mar 20, 17",0.08708542159784577
2017-03-21,90.7335,90.743,87.6038,87.9272,7720164,7720164,-2.8253,-3.113,88.4978,"Mar 21, 17",0.05324236006631339
2017-03-22,87.5182,88.5931,87.2518,87.9272,5035553,5035553,0,0,87.7838,"Mar 22, 17",0.05324236006631339
2017-03-23,87.9462,88.4695,87.4801,87.737,2586255,2586255,-0.190259,-0.216,87.9512,"Mar 23, 17",0.050964035533238104
2017-03-24,87.7465,88.6978,87.0996,87.6609,3634569,3634569,-0.076103,-0.087,87.8696,"Mar 24, 17",0.050052466148553465
2017-03-27,86.4718,87.4896,85.939,87.052,3425749,3425749,-0.60882,-0.695,86.7752,"Mar 27, 17",0.04275871321380325
2017-03-28,87.0996,88.6217,87.052,88.4219,3866074,3866074,1.3698,1.574,88.1923,"Mar 28, 17",0.05916815999540017
2017-03-29,88.2411,88.7063,87.8987,88.3363,2513702,2513702,-0.085616,-0.097,88.3664,"Mar 29, 17",0.058142794169789035
2017-03-30,88.4504,88.8214,87.8987,88.6787,3672610,3672610,0.342464,0.388,88.4656,"Mar 30, 17",0.06224425747223376
2017-03-31,88.1175,88.6978,87.5372,88.2411,4020648,4020648,-0.437593,-0.493,88.3766,"Mar 31, 17",0.05700243404597861
2017-04-03,87.9272,88.3172,86.5669,87.775,3685857,3685857,-0.466128,-0.528,87.4357,"Apr 3, 17",0.051419221296944116
2017-04-04,89.3161,90.1627,88.5265,89.5444,5797548,5797548,1.7694,2.016,89.4678,"Apr 4, 17",0.0726141078838174
2017-04-05,90.2959,92.0176,89.3827,89.649,6061256,6061256,0.104641,0.117,90.7571,"Apr 5, 17",0.07386706659128155
2017-04-06,89.8203,91.7228,89.6681,91.1521,5421615,5421615,1.503,1.677,91.0924,"Apr 6, 17",0.09187205926039507
2017-04-07,91.1996,91.9131,90.7716,90.8667,4463758,4463758,-0.285385,-0.313,91.298,"Apr 7, 17",0.0884533746035092
2017-04-10,91.6182,93.1212,91.4184,92.4078,5168332,5168332,1.5411,1.696,92.5049,"Apr 10, 17",0.10691355303632857
2017-04-11,92.56,92.5676,91.0094,92.3697,4250436,4250436,-0.038053,-0.041,91.8149,"Apr 11, 17",0.10645716941534977
2017-04-12,91.9797,92.0558,90.0486,90.2388,4773941,4773941,-2.1309,-2.307,90.7589,"Apr 12, 17",0.08093202878690597
2017-04-13,89.9915,90.2388,88.5551,88.5646,4705994,4705994,-1.6743,-1.855,89.188,"Apr 13, 17",0.06087750232384311
2017-04-17,89.1258,89.7537,88.9356,89.5539,3719144,3719144,0.989337,1.117,89.2955,"Apr 17, 17",0.07272790432474391
2017-04-18,88.9451,89.9344,88.5836,89.7917,3311018,3311018,0.23782,0.266,89.4465,"Apr 18, 17",0.07557640891972449
2017-04-19,90.2388,91.2948,88.7453,88.9166,5550388,5550388,-0.875181,-0.975,89.4863,"Apr 19, 17",0.06509395992448713
2017-04-20,89.4729,91.0843,89.1851,90.7966,4852517,4852517,1.88,2.114,90.3329,"Apr 20, 17",0.08761367665519917
2017-04-21,91.3049,91.3625,89.9813,90.4704,4128655,4128655,-0.326124,-0.359,90.5764,"Apr 21, 17",0.08370626623096604
2017-04-24,91.9284,93.0986,91.89,92.8588,6739398,6739398,2.3884,2.64,92.841,"Apr 24, 17",0.11231588933715375
2017-04-25,98.6811,100.609,97.837,100.1582,18383507,18383507,7.2994,7.861,99.3002,"Apr 25, 17",0.1997522831159621
2017-04-26,99.5635,101.6546,99.4101,100.3884,9856082,9856082,0.230204,0.23,100.6478,"Apr 26, 17",0.20250975055820156
2017-04-27,99.8033,99.9856,98.3741,98.4892,6727449,6727449,-1.8992,-1.892,98.884,"Apr 27, 17",0.1797600452310906
2017-04-28,98.6331,99.3046,98.0576,98.0864,4015957,4015957,-0.402858,-0.409,98.4964,"Apr 28, 17",0.17493507613580825
2017-05-01,98.4605,98.7866,97.2711,97.837,4512654,4512654,-0.249387,-0.254,97.9028,"May 1, 17",0.17194762009717024
2017-05-02,98.096,98.518,97.1176,97.367,4516369,4516369,-0.470002,-0.48,97.7907,"May 2, 17",0.16631769091449222
2017-05-03,96.9162,98.0001,96.6668,97.3958,4278374,4278374,0.028774,0.03,97.383,"May 3, 17",0.16666267380909025
2017-05-04,97.2998,97.3574,94.6093,95.3335,7271434,7271434,-2.0622,-2.117,95.4227,"May 4, 17",0.1419592632698629
2017-05-05,95.439,95.9061,94.9786,95.5733,4086754,4086754,0.239798,0.252,95.4474,"May 5, 17",0.14483172501030164
2017-05-08,95.4198,96.0145,94.9019,95.3143,5094647,5094647,-0.258982,-0.271,95.3063,"May 8, 17",0.14172927467346416
2017-05-09,95.65,96.1201,95.1992,95.2376,9742039,9742039,-0.076735,-0.081,95.4448,"May 9, 17",0.140810518145142
2017-05-10,95.65,96.5996,95.2481,96.2639,4697268,4697268,1.0263,1.078,96.1821,"May 10, 17",0.15310412733701964
2017-05-11,97.7411,97.7592,96.0625,96.8682,5220286,5220286,0.604286,0.628,97.1231,"May 11, 17",0.16034277883721604
2017-05-12,96.4845,96.8298,96.0817,96.5996,4111987,4111987,-0.268572,-0.277,96.5378,"May 12, 17",0.1571253342021791
2017-05-15,97.4437,98.3741,97.2711,98.2399,3756092,3756092,1.6402,1.698,97.9903,"May 15, 17",0.17677378704972554
2017-05-16,98.5564,98.6043,97.1368,98.1631,3115859,3115859,-0.076733,-0.078,97.9669,"May 16, 17",0.17585383266413043
2017-05-17,96.8778,97.5013,95.8131,96.0529,4618515,4618515,-2.1102,-2.15,96.5507,"May 17, 17",0.15057664849117894
2017-05-18,95.0937,96.5613,93.7509,96.1296,5931547,5931547,0.076734,0.08,95.4299,"May 18, 17",0.1514954050195011
2017-05-19,97.4245,98.6619,97.1368,98.2494,4636549,4636549,2.1198,2.205,98.0586,"May 19, 17",0.17688758349065187
2017-05-22,98.4797,98.8441,97.6547,98.1152,4377007,4377007,-0.134284,-0.137,98.1846,"May 22, 17",0.17528005903040644
2017-05-23,98.1248,99.5156,97.8945,99.4005,3327626,3327626,1.2853,1.31,99.0147,"May 23, 17",0.1906761185591214
2017-05-24,99.1127,100.6282,98.9401,99.7074,5174710,5174710,0.306938,0.309,99.8971,"May 24, 17",0.194352342529683
2017-05-25,100.187,101.6114,99.9856,100.7337,5220575,5220575,1.0263,1.029,100.8898,"May 25, 17",0.20664595172156047
2017-05-26,100.7146,101.3956,100.3501,101.3476,2894109,2894109,0.613879,0.609,101.0791,"May 26, 17",0.2139995975199563
2017-05-30,100.9639,101.5395,100.7241,101.1654,3211672,3211672,-0.182245,-0.18,101.2501,"May 30, 17",0.21181710156871397
2017-05-31,100.9544,101.4435,99.3717,101.127,4131439,4131439,-0.038367,-0.038,100.6889,"May 31, 17",0.21135712437591633
2017-06-01,101.4531,102.0862,100.868,101.338,4211339,4211339,0.21102,0.209,101.5473,"Jun 1, 17",0.21388460322175687
2017-06-02,101.3572,102.4027,100.8872,101.6258,3702809,3702809,0.287755,0.284,101.8089,"Jun 2, 17",0.21733203645319252
2017-06-05,101.2709,102.796,100.8488,100.9064,4319496,4319496,-0.719388,-0.708,101.3995,"Jun 5, 17",0.2087146512318765
2017-06-06,100.5131,101.2133,99.8129,100.2829,3800243,3800243,-0.623471,-0.618,100.5188,"Jun 6, 17",0.2012460111352812
2017-06-07,100.0431,100.4172,98.2686,99.2854,5121650,5121650,-0.997555,-0.995,99.0993,"Jun 7, 17",0.18929738483800176
2017-06-08,99.5635,101.0886,99.3813,100.7241,4649344,4649344,1.4388,1.449,100.4545,"Jun 8, 17",0.2065309574233612
2017-06-09,100.8009,102.6521,100.7433,101.597,3881020,3881020,0.872861,0.867,101.8738,"Jun 9, 17",0.21698705355859435
2017-06-12,101.338,102.0084,100.6186,101.7409,4167423,4167423,0.143878,0.142,101.565,"Jun 12, 17",0.21871077017431217
2017-06-13,101.8464,102.3068,101.1989,101.4339,3522709,3522709,-0.30694,-0.302,101.5491,"Jun 13, 17",0.21503334834647778
2017-06-14,101.4819,101.6641,99.7458,100.4364,4100230,4100230,-0.997554,-0.983,100.6246,"Jun 14, 17",0.2030847220491985
2017-06-15,99.5635,102.2876,99.5635,102.0574,5974059,5974059,1.621,1.614,101.6329,"Jun 15, 17",0.22250198844307306
2017-06-16,102.4027,103.5058,102.0574,103.2084,7350440,7350440,1.151,1.128,102.971,"Jun 16, 17",0.23628932565426963
2017-06-19,103.5442,103.6305,102.3164,103.1029,4347630,4347630,-0.10551,-0.102,102.9654,"Jun 19, 17",0.23502558623134945
2017-06-20,103.6497,103.7648,102.5514,102.6713,5314140,5314140,-0.431634,-0.419,103.1192,"Jun 20, 17",0.2298556342414689
2017-06-21,102.278,102.4027,98.9401,99.247,6274065,6274065,-3.4243,-3.335,100.2284,"Jun 21, 17",0.1888374076452043
2017-06-22,99.3429,100.3884,99.2662,99.6019,3652480,3652480,0.354899,0.358,99.7293,"Jun 22, 17",0.19308860310676265
2017-06-23,98.3166,100.0143,98.1293,99.8609,12089818,12089818,0.258979,0.26,99.6662,"Jun 23, 17",0.19619105344360013
2017-06-26,100.3884,101.3188,99.2182,99.9952,2857661,2857661,0.134287,0.134,100.109,"Jun 26, 17",0.19779977576111848
2017-06-27,100.235,100.9352,99.458,99.6882,3380676,3380676,-0.306939,-0.307,100.1241,"Jun 27, 17",0.19412235393328411
2017-06-28,100.5707,102.278,100.4843,102.1054,4118284,4118284,2.4171,2.425,101.6419,"Jun 28, 17",0.22307695993407
2017-06-29,102.1054,102.6042,100.5323,101.3284,3550032,3550032,-0.776939,-0.761,101.5899,"Jun 29, 17",0.2137696089235576
2017-06-30,101.7697,103.6305,101.5107,103.0742,4702148,4702148,1.7457,1.723,102.9525,"Jun 30, 17",0.2346818011940242
2017-07-03,102.1629,103.4386,102.1341,102.6042,2404896,2404896,-0.470001,-0.456,102.7691,"Jul 3, 17",0.2290518720113462
2017-07-05,102.6329,103.477,102.2972,103.1029,3483617,3483617,0.498777,0.486,103.1321,"Jul 5, 17",0.23502558623134945
2017-07-06,102.8535,103.4866,101.9615,102.1629,2921670,2921670,-0.940002,-0.912,102.6552,"Jul 6, 17",0.22376572786599325
2017-07-07,102.2588,103.1893,101.5299,102.5562,2767868,2767868,0.393265,0.385,102.3406,"Jul 7, 17",0.22847690052034927
2017-07-10,102.3739,104.0621,101.9039,103.4386,2951468,2951468,0.882452,0.86,103.4712,"Jul 10, 17",0.23904679309650892
2017-07-11,103.5058,104.0429,102.6809,103.8223,2559920,2559920,0.383674,0.371,103.6978,"Jul 11, 17",0.24364297145266547
2017-07-12,104.4746,105.5105,104.3978,104.5129,3611614,3611614,0.690615,0.665,104.8228,"Jul 12, 17",0.2519153737793835
2017-07-13,104.4458,104.7911,103.5633,104.0429,3051071,3051071,-0.470002,-0.45,104.0629,"Jul 13, 17",0.24628544459670548
2017-07-14,104.1197,104.8966,103.6401,104.3307,4480218,4480218,0.287756,0.277,104.3869,"Jul 14, 17",0.24973287782814096
2017-07-17,103.5921,104.9158,103.5729,104.3978,2969519,2969519,0.067143,0.064,104.4748,"Jul 17, 17",0.25053664005826387
2017-07-18,104.5524,104.5524,102.9583,103.4413,3984361,3984361,-0.9565,-0.916,103.429,"Jul 18, 17",0.23907913524287755
2017-07-19,103.6635,104.3398,103.509,104.1949,2857917,2857917,0.753566,0.728,104.0159,"Jul 19, 17",0.24810618765152903
2017-07-20,104.2239,104.4847,103.4317,103.6829,3759740,3759740,-0.512037,-0.491,103.9142,"Jul 20, 17",0.2419731584142287
2017-07-21,103.0935,103.3254,101.5478,102.9776,4258115,4258115,-0.70526,-0.68,102.4639,"Jul 21, 17",0.23352467106839284
2017-07-24,104.2046,104.8229,103.6539,104.5137,5980369,5980369,1.5361,1.492,104.2921,"Jul 24, 17",0.25192495663756675
2017-07-25,109.4022,110.9963,108.011,110.6582,14264596,14264596,6.1445,5.879,109.7708,"Jul 25, 17",0.325527296771535
2017-07-26,110.378,110.6582,109.2476,109.6727,5741249,5741249,-0.985432,-0.891,109.7611,"Jul 26, 17",0.31372241334700496
2017-07-27,109.866,110.5133,109.4119,110.4939,5583481,5583481,0.821193,0.749,110.1671,"Jul 27, 17",0.3235592172721436
2017-07-28,110.5712,111.006,109.6341,110.2331,4704478,4704478,-0.26085,-0.236,110.3093,"Jul 28, 17",0.3204352055043937
2017-07-31,110.6195,110.7741,109.837,110.0882,4486013,4486013,-0.144916,-0.131,110.1821,"Jul 31, 17",0.31869951031594684
2017-08-01,110.3973,110.5519,108.7066,109.267,3683681,3683681,-0.821193,-0.746,109.3932,"Aug 1, 17",0.3088627063908081
2017-08-02,109.3153,109.7307,108.2912,109.2573,2830626,2830626,-0.009661,-0.009,109.0926,"Aug 2, 17",0.3087465142353359
2017-08-03,109.0254,109.866,109.0254,109.7114,2438868,2438868,0.454071,0.416,109.565,"Aug 3, 17",0.31418598411162113
2017-08-04,110.0205,110.7548,109.6061,110.4746,2631896,2631896,0.763228,0.696,110.3556,"Aug 4, 17",0.3233280308184719
2017-08-07,110.6002,111.0929,110.4263,110.8224,2269385,2269385,0.347799,0.315,110.8081,"Aug 7, 17",0.3274941784136537
2017-08-08,110.7065,111.3441,110.32,110.5326,2601217,2601217,-0.289832,-0.262,110.797,"Aug 8, 17",0.3240227880367599
2017-08-09,110.5133,111.547,110.2427,110.4649,3170051,3170051,-0.067628,-0.061,110.8484,"Aug 9, 17",0.32321183866299963
2017-08-10,110.0302,110.2621,109.0351,109.3153,3186723,3186723,-1.1497,-1.041,109.5177,"Aug 10, 17",0.3094412714536237
2017-08-11,109.238,109.8177,108.9288,109.0254,2130558,2130558,-0.289834,-0.265,109.2892,"Aug 11, 17",0.30596868321945714
2017-08-14,109.6148,110.4939,109.4312,109.8563,1968916,1968916,0.830855,0.762,109.9843,"Aug 14, 17",0.3159216793000681
2017-08-15,110.1365,110.3587,109.4795,109.7983,2826822,2826822,-0.057967,-0.053,109.8448,"Aug 15, 17",0.3152269220817801
